,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,2,1,1,0,600,1,1,65,octe7cw.bmp,J2,1716297712.567651,1716297713.2105308,left,"[['left', 5892.4008502]]",1716297714.8142827,1716297714.1141138,None,None,None,1716297714.81907,1.0,None
1,1,1,1,1,0,500,2,53,181,Squb4cw.bmp,J1,1716297715.4234102,1716297715.9655366,left,"[['left', 5894.6077815]]",1716297717.5702436,1716297716.8701158,None,None,None,1716297717.5891695,1.0,None
2,1,2,2,1,0,550,1,2,66,octb4.bmp,S3,1716297718.1927943,1716297718.782114,right,"[['right', 5897.314768499999]]",1716297720.385824,1716297719.685697,None,None,None,1716297720.390811,1.0,None
3,1,1,2,0,0,550,2,52,180,squf5cw.bmp,S2,1716297720.9944267,1716297721.589211,right,"[['right', 5900.3267411]]",1716297723.1929207,1716297722.4927936,None,None,None,1716297723.1979074,0.0,None
4,1,2,1,1,1,500,1,7,71,octd5cw.bmp,J5,1716297723.8015292,1716297724.34351,left,"[['left', 5902.9617418]]",1716297725.9471982,1716297725.247093,1716297725.9522076,"[['lctrl', 5907.0127464]]",1716297728.9481926,1716297729.4541814,1.0,None
5,1,2,1,1,0,500,1,1,65,octa1cw.bmp,J3,1716297730.0578067,1716297730.6066911,left,"[['left', 5909.2747438999995]]",1716297732.2113981,1716297731.5112715,None,None,None,1716297732.2153878,1.0,None
6,1,1,2,0,1,400,2,58,186,squf2cw.bmp,S1,1716297732.8194015,1716297733.2667148,right,"[['right', 5911.941732]]",1716297734.8704429,1716297734.1712914,1716297734.87543,"[['lctrl', 5915.5106576]]",1716297737.4465203,1716297737.9521594,0.0,None
7,1,1,1,0,0,400,2,51,179,sque3cw.bmp,J4,1716297738.5563803,1716297738.999346,left,"[['left', 5917.6217848999995]]",1716297740.6037343,1716297739.903612,None,None,None,1716297740.6077292,0.0,None
8,1,1,1,0,0,450,2,51,179,squf4cw.bmp,J5,1716297741.2119088,1716297741.6995347,left,"[['left', 5920.2567935]]",1716297743.3033037,1716297742.6031725,None,None,None,1716297743.3072896,0.0,None
9,1,2,2,1,1,450,1,8,72,octf8cw.bmp,S4,1716297743.9109116,1716297744.4037747,right,"[['right', 5923.0986918]]",1716297746.008083,1716297745.3079784,1716297746.012094,"[['lalt', 5925.729759]]",1716297747.665477,1716297748.1716182,1.0,None
10,1,2,2,1,0,500,1,2,66,octb2cw.bmp,S5,1716297748.7752366,1716297749.3190627,right,"[['right', 5928.0737295]]",1716297750.9227726,1716297750.2226458,None,None,None,1716297750.9277596,1.0,None
11,1,2,1,1,0,450,1,1,65,octf3cw.bmp,J3,1716297751.5313811,1716297752.0209482,left,"[['left', 5930.6797193]]",1716297753.624658,1716297752.9245312,None,None,None,1716297753.6296506,1.0,None
12,1,1,2,0,0,600,2,52,180,Squd5cw.bmp,S4,1716297754.2340767,1716297754.870119,right,"[['right', 5933.3957019]]",1716297756.4748263,1716297755.7746994,None,None,None,1716297756.478816,0.0,None
13,1,2,1,1,0,400,1,1,65,octa5cw.bmp,J1,1716297757.0824406,1716297757.5203693,left,"[['left', 5936.7587648]]",1716297759.1243393,1716297758.4239523,None,None,None,1716297759.128453,1.0,None
14,1,2,1,1,1,600,1,7,71,octa2cw.bmp,J4,1716297759.732103,1716297760.3699179,left,"[['left', 5939.6056941]]",1716297761.9736278,1716297761.2744982,1716297761.9786148,"[['lctrl', 5941.2596715]]",1716297763.1953175,1716297763.7009776,1.0,None
15,1,1,2,0,0,500,2,52,180,Squd4cw.bmp,S3,1716297764.3047583,1716297764.842384,right,"[['right', 5943.9946886]]",1716297766.446094,1716297765.7459671,None,None,None,1716297766.451081,0.0,None
16,1,2,1,0,0,550,1,3,67,octf4cw.bmp,J2,1716297767.0552266,1716297767.6468363,left,"[['left', 5946.9826963]]",1716297769.2515433,1716297768.5514164,None,None,None,1716297769.2555327,0.0,None
