,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,1,1,0,0,500,2,51,179,sque2cw.bmp,J3,1716893702.762068,1716893703.307354,left,,1716893704.9295819,1716893704.229448,None,None,None,1716893704.9405482,0.0,None
1,1,1,1,1,0,450,2,53,181,squf7cw.bmp,J2,1716893705.5494025,1716893706.0467713,left,,1716893707.659046,1716893706.9589188,None,None,None,1716893707.6677766,0.0,None
2,1,2,2,0,0,450,1,4,68,octd3cw.bmp,M4,1716893708.278383,1716893708.7660673,right,,1716893710.3780153,1716893709.6778865,None,None,None,1716893710.3859942,0.0,None
3,1,2,1,1,0,450,1,1,65,octa6cw.bmp,J1,1716893710.9970834,1716893711.4836178,left,,1716893713.09331,1716893712.394183,None,None,None,1716893713.1022868,0.0,None
4,1,2,2,1,1,600,1,8,72,octb3.bmp,M2,1716893713.7138765,1716893714.3514326,right,,1716893715.9710996,1716893715.2709727,1716893715.9830678,"[['lalt', 4842.4718361]]",1716893737.1691508,1716893737.6832397,0.0,None
5,1,1,1,1,0,500,2,53,181,Squb7cw.bmp,J4,1716893738.2925532,1716893738.8360114,left,"[['left', 4844.902757]]",1716893740.4447079,1716893739.7445807,None,None,None,1716893740.4546819,1.0,None
6,1,2,1,1,0,400,1,1,65,octf4cw.bmp,J5,1716893741.0633204,1716893741.506351,left,"[['left', 4847.2028161]]",1716893743.1150475,1716893742.4149208,None,None,None,1716893743.124024,1.0,None
7,1,2,2,0,0,400,1,4,68,octf6cw.bmp,M3,1716893743.7326052,1716893744.1731858,right,"[['right', 4850.119805299999]]",1716893745.7818823,1716893745.0817554,None,None,None,1716893745.7928529,0.0,None
8,1,1,2,0,1,450,2,58,186,sque6cw.bmp,M1,1716893746.4014735,1716893746.8930326,right,"[['right', 4852.8557532999985]]",1716893748.501729,1716893747.8016021,1716893748.5117023,"[['lalt', 4855.9107957]]",1716893750.6082501,1716893751.118223,0.0,None
9,1,2,1,0,0,450,1,3,67,octf5cw.bmp,J4,1716893751.7305858,1716893752.218123,left,"[['left', 4858.126772299998]]",1716893753.829811,1716893753.1296844,None,None,None,1716893753.8388233,0.0,None
10,1,2,1,1,0,450,1,1,65,octf3cw.bmp,J1,1716893754.4494534,1716893754.9359853,left,"[['left', 4860.832768499999]]",1716893756.546676,1716893755.846549,None,None,None,1716893756.5556521,1.0,None
11,1,2,2,0,0,500,1,4,68,octb6.bmp,M5,1716893757.1677673,1716893757.708288,right,"[['right', 4863.561771799999]]",1716893759.3193212,1716893758.619195,None,None,None,1716893759.3273041,0.0,None
12,1,1,1,0,0,600,2,51,179,sque3cw.bmp,J2,1716893759.9378593,1716893760.574528,left,"[['left', 4866.601786499999]]",1716893762.1863086,1716893761.4860892,None,None,None,1716893762.1957347,0.0,None
13,1,1,2,0,1,550,2,58,186,Squa1cw.bmp,M2,1716893762.806374,1716893763.3945885,right,"[['right', 4869.3177798]]",1716893765.0068104,1716893764.307679,1716893765.0157883,"[['lctrl', 4871.421711999999]]",1716893766.1188354,1716893766.6297512,0.0,None
14,1,1,1,0,0,450,2,51,179,sque7cw.bmp,J5,1716893767.2413812,1716893767.7292464,left,"[['left', 4873.840744199999]]",1716893769.3409615,1716893768.6408079,None,None,None,1716893769.3489137,0.0,None
15,1,2,1,0,0,550,1,3,67,octd8cw.bmp,J3,1716893769.960488,1716893770.5490198,left,"[['left', 4876.5277657999995]]",1716893772.1606357,1716893771.4605079,None,None,None,1716893772.1696134,0.0,None
16,1,2,2,0,0,550,1,4,68,octb7.bmp,M4,1716893772.781198,1716893773.3727467,right,"[['right', 4879.3167483]]",1716893774.9824407,1716893774.2823138,None,None,None,1716893774.991417,0.0,None
17,1,2,2,1,0,550,1,2,66,octe5cw.bmp,M5,1716893775.6010182,1716893776.1884234,right,"[['right', 4882.1777366999995]]",1716893777.8000798,1716893777.1009448,None,None,None,1716893777.80905,1.0,None
18,1,1,1,0,1,500,2,57,185,Squd5cw.bmp,J2,1716893778.419061,1716893778.956602,left,"[['right', 4884.754779199999]]",1716893780.5681427,1716893779.8680158,1716893780.5771189,"[['lalt', 4887.2797808999985]]",1716893781.9772332,1716893782.4888027,0.0,None
19,1,2,2,1,0,500,1,2,66,octe4cw.bmp,M1,1716893783.097541,1716893783.638192,right,"[['right', 4889.7517265999995]]",1716893785.2458916,1716893784.5457642,None,None,None,1716893785.2578602,1.0,None
20,1,2,2,1,0,400,1,2,66,octf8cw.bmp,M3,1716893785.8790138,1716893786.3153257,right,"[['right', 4892.1057554]]",1716893787.9260168,1716893787.2258897,None,None,None,1716893787.9349928,1.0,None
21,1,2,1,0,0,600,1,3,67,octb4.bmp,J4,1716893788.5445924,1716893789.1811466,left,"[['left', 4895.0407244]]",1716893790.792835,1716893790.092708,None,None,None,1716893790.8018112,0.0,None
