,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,2,1,1,0,500,1,1,65,octa5cw.bmp,S2,1712757362.4301002,1712757362.9817507,left,"[['left', 235.43503659999988]]",1712757364.5984282,1712757363.8983002,None,None,None,1712757364.6153827,1.0,None
1,1,1,1,1,0,500,2,53,181,Squb6cw.bmp,S1,1712757365.2329655,1712757365.7829978,left,"[['right', 238.6780323000021]]",1712757367.400052,1712757366.7009203,None,None,None,1712757367.4180722,0.0,None
2,1,1,2,0,0,500,2,52,180,Squb5cw.bmp,I4,1712757368.035299,1712757368.5848877,right,"[['right', 240.66403300000093]]",1712757370.2025623,1712757369.5024345,None,None,None,1712757370.2195172,0.0,None
3,1,1,2,0,0,600,2,52,180,squf8cw.bmp,I5,1712757370.8375862,1712757371.488486,right,"[['right', 243.7120016000008]]",1712757373.1051636,1712757372.4050357,None,None,None,1712757373.1221185,0.0,None
4,1,2,1,1,1,600,1,7,71,octe1cw.bmp,S3,1712757373.73971,1712757374.3904293,left,"[['left', 246.57497200000216]]",1712757376.007107,1712757375.3069787,1712757376.0250585,"[['lctrl', 249.45100119999915]]",1712757377.8890748,1712757378.4103515,1.0,None
5,1,2,2,1,0,400,1,2,66,octd8cw.bmp,I3,1712757379.0269344,1712757379.4790592,right,"[['right', 251.73902559999988]]",1712757381.094739,1712757380.3946111,None,None,None,1712757381.1116939,1.0,None
6,1,2,1,1,0,400,1,1,65,octa8cw.bmp,S4,1712757381.7296164,1712757382.1800666,left,"[['left', 255.070983900001]]",1712757383.7968187,1712757383.0966907,None,None,None,1712757383.8138647,1.0,None
7,1,1,1,0,0,500,2,51,179,Squa6cw.bmp,S5,1712757384.4314492,1712757384.9823236,left,"[['right', 256.9070313000011]]",1712757386.5990026,1712757385.8988795,None,None,None,1712757386.6169546,0.0,None
8,1,2,2,1,1,450,1,8,72,octf8cw.bmp,I1,1712757387.2335486,1712757387.7339313,right,"[['right', 259.8660665999996]]",1712757389.351605,1712757388.6514773,1712757389.3685613,"[['lctrl', 262.09395159999985]]",1712757390.5324254,1712757391.053625,1.0,None
9,1,2,2,0,0,400,1,4,68,octb5.bmp,I2,1712757391.670226,1712757392.1213899,right,"[['left', 264.34702820000166]]",1712757393.738067,1712757393.0379393,None,None,None,1712757393.756019,0.0,None
10,1,1,1,0,0,400,2,51,179,Squb2cw.bmp,S1,1712757394.372605,1712757394.823102,left,"[['left', 267.2539969999998]]",1712757396.4407763,1712757395.7406487,None,None,None,1712757396.4577312,0.0,None
11,1,1,2,1,0,500,2,54,182,Squa7cw.bmp,I2,1712757397.075342,1712757397.626188,right,"[['left', 269.72599869999976]]",1712757399.2425833,1712757398.542457,None,None,None,1712757399.2605348,0.0,None
12,1,1,1,0,1,500,2,57,185,Squa3cw.bmp,S2,1712757399.8777058,1712757400.4281154,left,"[['left', 272.6309837000008]]",1712757402.044793,1712757401.3446648,1712757402.0628018,"[['lalt', 274.9870254000016]]",1712757403.4251614,1712757403.947269,0.0,None
13,1,2,2,1,0,600,1,2,66,octa6cw.bmp,I5,1712757404.5648594,1712757405.2153788,right,"[['right', 277.3770282000005]]",1712757406.8320558,1712757406.131928,None,None,None,1712757406.850008,1.0,None
14,1,1,1,0,0,600,2,51,179,Squa5cw.bmp,S4,1712757407.4665928,1712757408.1176977,left,"[['left', 280.19900140000027]]",1712757409.7343817,1712757409.0342472,None,None,None,1712757409.7523272,0.0,None
15,1,2,2,1,0,450,1,2,66,octf5cw.bmp,I1,1712757410.3689399,1712757410.8693278,right,"[['right', 283.08800580000025]]",1712757412.4870026,1712757411.7868745,None,None,None,1712757412.5039573,1.0,None
16,1,1,1,0,0,550,2,51,179,Squd3cw.bmp,S5,1712757413.121549,1712757413.7230253,left,"[['left', 286.0420078999996]]",1712757415.3397026,1712757414.6395748,None,None,None,1712757415.3569038,0.0,None
17,1,1,2,0,1,600,2,58,186,Squb1cw.bmp,I3,1712757415.9735284,1712757416.6245763,right,"[['right', 288.72106319999875]]",1712757418.24125,1712757417.5411217,1712757418.2592025,"[['lctrl', 290.7169978999991]]",1712757419.1548076,1712757419.6763816,0.0,None
18,1,1,2,0,0,400,2,52,180,sque8cw.bmp,I4,1712757420.2939894,1712757420.744502,right,"[['right', 293.12500720000025]]",1712757422.361179,1712757421.6610513,None,None,None,1712757422.3792043,0.0,None
19,1,2,1,0,0,550,1,3,67,octf6cw.bmp,S3,1712757422.9957952,1712757423.5961206,left,"[['left', 295.74022890000197]]",1712757425.213454,1712757424.5143237,None,None,None,1712757425.231416,0.0,None
20,1,1,2,0,0,400,2,52,180,squf7cw.bmp,I5,1712757425.8480313,1712757426.2985632,right,"[['right', 298.30700419999994]]",1712757427.9162378,1712757427.2161098,None,None,None,1712757427.9337645,0.0,None
