,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,2,1,1,0,450,2,53,181,octa1cw.bmp,J2,1714551180.8272872,1714551181.3208752,left,"[['left', 407.96940859999995]]",1714551182.9245834,1714551182.2244573,None,None,None,1714551182.9298177,1.0,None
1,1,1,1,1,0,500,1,1,65,Squb1cw.bmp,J4,1714551183.533441,1714551184.0765462,left,"[['left', 410.51539609999963]]",1714551185.681222,1714551184.9810731,None,None,None,1714551185.6851888,1.0,None
2,1,1,2,1,0,500,1,2,66,Squa3cw.bmp,I5,1714551186.289376,1714551186.8278403,right,"[['right', 413.2133976999994]]",1714551188.4315484,1714551187.7314222,None,None,None,1714551188.436059,1.0,None
3,1,1,1,1,1,550,1,7,71,sque5cw.bmp,J5,1714551189.040181,1714551189.6344547,left,"[['left', 416.0394142999994]]",1714551191.2382157,1714551190.5391164,1714551191.2440796,"[['lctrl', 420.19447500000024]]",1714551194.249038,1714551194.7552214,1.0,None
4,1,2,2,0,0,550,2,52,180,octb3.bmp,I2,1714551195.358837,1714551195.9516394,right,"[['right', 422.5463656000002]]",1714551197.5553477,1714551196.8552215,None,None,None,1714551197.560062,0.0,None
5,1,2,2,0,0,450,2,52,180,octa6cw.bmp,I4,1714551198.1636758,1714551198.6600063,right,"[['right', 425.1193672999998]]",1714551200.2638392,1714551199.5636902,None,None,None,1714551200.2678075,0.0,None
6,1,2,1,0,0,450,2,51,179,octd8cw.bmp,J3,1714551200.8719854,1714551201.3683846,left,"[['left', 427.8224005000002]]",1714551202.9723983,1714551202.272248,None,None,None,1714551202.9763637,0.0,None
7,1,1,2,1,0,450,1,2,66,Squd5cw.bmp,I1,1714551203.580536,1714551204.0717127,right,"[['right', 430.7604285999996]]",1714551205.676418,1714551204.9762921,None,None,None,1714551205.6805043,1.0,None
8,1,1,2,1,1,400,1,8,72,Squa8cw.bmp,I3,1714551206.2849216,1714551206.728935,right,"[['right', 433.22036500000013]]",1714551208.3330588,1714551207.632906,1714551208.3370216,"[['lctrl', 436.3133203999996]]",1714551210.3676102,1714551210.8734615,1.0,None
9,1,1,1,1,0,400,1,1,65,Squb3cw.bmp,J1,1714551211.4773314,1714551211.919769,left,"[['left', 438.49942719999945]]",1714551213.5244746,1714551212.8243484,None,None,None,1714551213.528464,1.0,None
10,1,2,2,0,0,550,2,52,180,octf8cw.bmp,I3,1714551214.1326368,1714551214.721898,right,"[['right', 441.1823543999999]]",1714551216.3259618,1714551215.625835,None,None,None,1714551216.3299534,0.0,None
11,1,2,1,0,0,550,2,51,179,octd3cw.bmp,J4,1714551216.9340913,1714551217.5253947,left,"[['left', 444.0473383999997]]",1714551219.1295216,1714551218.4293733,None,None,None,1714551219.133489,0.0,None
12,1,1,1,1,0,600,1,1,65,Squa6cw.bmp,J5,1714551219.7381115,1714551220.3747983,left,"[['left', 446.8393142999994]]",1714551221.9791696,1714551221.2790208,None,None,None,1714551221.9831364,1.0,None
13,1,2,2,0,1,600,2,58,186,octb4.bmp,I5,1714551222.5868137,1714551223.2254052,right,"[['right', 449.6833166999995]]",1714551224.8299775,1714551224.1298287,1714551224.8339443,"[['lctrl', 454.4152667999997]]",1714551228.4692383,1714551228.9752984,0.0,None
14,1,1,1,1,0,550,1,1,65,Squd6cw.bmp,J2,1714551229.5800638,1714551230.168465,left,"[['left', 456.63332549999996]]",1714551231.7727473,1714551231.0725985,None,None,None,1714551231.7767143,1.0,None
15,1,2,1,0,0,500,2,51,179,octf4cw.bmp,J1,1714551232.3813417,1714551232.9178064,left,"[['left', 459.24026159999994]]",1714551234.5222332,1714551233.8220048,None,None,None,1714551234.52622,0.0,None
