,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,2,2,1,0,400,1,2,66,octf6cw.bmp,S1,1714377605.5388267,1714377605.9950387,right,"[['right', 298.52827049999996]]",1714377607.59831,1714377606.8986022,None,None,None,1714377607.603193,1.0,None
1,1,2,1,0,0,450,1,3,67,octb4.bmp,J2,1714377608.2073286,1714377608.694376,left,"[['left', 300.73021040000003]]",1714377610.2990854,1714377609.5989573,None,None,None,1714377610.3030725,0.0,None
2,1,1,2,0,0,600,2,52,180,Squd7cw.bmp,S4,1714377610.9067204,1714377611.549412,right,"[['right', 303.5811967999998]]",1714377613.153124,1714377612.452996,None,None,None,1714377613.1570752,0.0,None
3,1,2,2,1,0,500,1,2,66,octb3.bmp,S5,1714377613.7612681,1714377614.3045108,right,"[['right', 306.27819829999953]]",1714377615.908223,1714377615.208094,None,None,None,1714377615.912211,1.0,None
4,1,1,1,0,1,500,2,57,185,sque8cw.bmp,J3,1714377616.516385,1714377617.0611053,left,"[['left', 309.6901640999995]]",1714377618.664897,1714377617.9647694,1714377618.6698885,"[['lctrl', 312.50617280000006]]",1714377621.083414,1714377621.5890486,0.0,None
5,1,2,2,1,0,600,1,2,66,octa2cw.bmp,S2,1714377622.1931994,1714377622.8420677,right,"[['right', 315.00322049999977]]",1714377624.4467056,1714377623.746555,None,None,None,1714377624.4506724,1.0,None
6,1,1,1,0,0,450,2,51,179,sque2cw.bmp,J1,1714377625.0542605,1714377625.563552,left,,1714377627.1678827,1714377626.4677548,None,None,None,1714377627.1723042,0.0,None
7,1,2,1,1,0,550,1,1,65,octb8.bmp,J4,1714377627.776442,1714377628.3687844,left,"[['left', 320.8742033999997]]",1714377629.9732108,1714377629.2730834,None,None,None,1714377629.9777892,1.0,None
8,1,2,2,1,0,500,1,2,66,octd6cw.bmp,S3,1714377630.5820076,1714377631.1238842,right,"[['right', 323.6602034999996]]",1714377632.7283597,1714377632.0282323,None,None,None,1714377632.7330387,1.0,None
9,1,2,2,1,1,500,1,8,72,octe1cw.bmp,S4,1714377633.337259,1714377633.87646,right,"[['right', 326.7022035]]",1714377635.4803536,1714377634.780226,1714377635.4855092,"[['lctrl', 328.3372252999998]]",1714377636.9144392,1714377637.420657,1.0,None
