,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,1,1,1,0,400,2,53,181,Squd3cw.bmp,J4,1715586834.4305444,1715586834.8660598,left,,1715586836.4697955,1715586835.769697,None,None,None,1715586836.4737847,0.0,None
1,1,1,2,0,0,500,2,52,180,Squb7cw.bmp,S1,1715586837.077447,1715586837.616426,right,,1715586839.2210658,1715586838.520915,None,None,None,1715586839.2250323,0.0,None
2,1,1,2,0,0,400,2,52,180,Squd6cw.bmp,S4,1715586839.8287034,1715586840.2710981,right,"[['right', 3542.9992328000003]]",1715586841.8755271,1715586841.1753216,None,None,None,1715586841.8799832,0.0,None
3,1,2,1,0,0,550,1,3,67,octa2cw.bmp,J3,1715586842.4838965,1715586843.0764616,left,"[['left', 3545.9992261]]",1715586844.6810396,1715586843.980911,None,None,None,1715586844.6853516,0.0,None
4,1,2,1,1,1,450,1,7,71,octb3.bmp,J1,1715586845.2893217,1715586845.7977283,left,"[['left', 3548.6272179000002]]",1715586847.401441,1715586846.7012901,1715586847.4064054,"[['lctrl', 3551.7612041999996]]",1715586849.5696487,1715586850.0760171,1.0,None
5,1,2,2,1,0,400,1,2,66,octe1cw.bmp,S5,1715586850.6804001,1715586851.1272945,right,"[['right', 3554.2192361]]",1715586852.7340229,1715586852.033871,None,None,None,1715586852.7379887,1.0,None
6,1,1,2,1,0,450,2,54,182,Squb3cw.bmp,S2,1715586853.342355,1715586853.8384507,right,"[['right', 3556.6972555999996]]",1715586855.4431608,1715586854.74301,None,None,None,1715586855.4471278,1.0,None
7,1,1,1,1,0,600,2,53,181,Squb2cw.bmp,J2,1715586856.0512512,1715586856.691857,left,"[['left', 3559.4482062]]",1715586858.295808,1715586857.5966818,None,None,None,1715586858.3003843,1.0,None
8,1,1,1,0,1,550,2,57,185,Squd4cw.bmp,J5,1715586858.9042752,1715586859.4961953,left,"[['left', 3562.2262255]]",1715586861.100774,1715586860.4006233,1715586861.1057384,"[['lctrl', 3564.5111666999996]]",1715586862.3204906,1715586862.8265495,0.0,None
9,1,2,2,1,0,400,1,2,66,octb8.bmp,S3,1715586863.430356,1715586863.8713615,right,"[['right', 3566.8532462999997]]",1715586865.4758785,1715586864.7757282,None,None,None,1715586865.4798453,1.0,None
10,1,1,1,0,1,500,2,57,185,squf4cw.bmp,J2,1715586866.083942,1715586866.6205366,left,"[['left', 3569.2812816]]",1715586868.2252467,1715586867.5251184,1715586868.2290301,"[['lctrl', 3571.6602037999996]]",1715586869.4692974,1715586869.9753678,0.0,None
11,1,2,2,1,0,600,1,2,66,octd7cw.bmp,S1,1715586870.5789921,1715586871.2197247,right,"[['right', 3573.9662461000003]]",1715586872.8236609,1715586872.1235335,None,None,None,1715586872.8286922,1.0,None
12,1,1,2,1,0,600,2,54,182,Squa7cw.bmp,S2,1715586873.432587,1715586874.069993,right,"[['right', 3576.9762384]]",1715586875.6737134,1715586874.9735613,None,None,None,1715586875.6776788,1.0,None
13,1,1,1,1,0,450,2,53,181,sque7cw.bmp,J1,1715586876.2815826,1715586876.7697055,left,"[['left', 3579.4882771999996]]",1715586878.373418,1715586877.67329,None,None,None,1715586878.3774076,1.0,None
14,1,2,1,0,0,400,1,3,67,octe2cw.bmp,J5,1715586878.9811323,1715586879.4177802,left,"[['left', 3582.326235]]",1715586881.0214927,1715586880.3213646,None,None,None,1715586881.0256937,0.0,None
15,1,2,2,1,1,550,1,8,72,octf2cw.bmp,S5,1715586881.6295764,1715586882.217913,right,"[['right', 3585.1022946999997]]",1715586883.8223124,1715586883.1221614,1715586883.8262792,"[['lctrl', 3586.6292144000004]]",1715586884.4376674,1715586884.9435835,1.0,None
16,1,1,2,0,0,450,2,52,180,Squa2cw.bmp,S4,1715586885.547207,1715586886.0372357,right,"[['right', 3588.8302347000003]]",1715586887.6411493,1715586886.9409983,None,None,None,1715586887.6451159,0.0,None
17,1,2,1,0,0,500,1,3,67,octa8cw.bmp,J4,1715586888.2485306,1715586888.7859268,left,"[['left', 3591.515269]]",1715586890.3906367,1715586889.6905088,None,None,None,1715586890.3947847,0.0,None
18,1,2,1,0,0,600,1,3,67,octf3cw.bmp,J3,1715586890.998427,1715586891.635585,left,"[['left', 3594.4152781999996]]",1715586893.2392976,1715586892.5391695,None,None,None,1715586893.2434137,0.0,None
19,1,1,2,0,1,450,2,58,186,Squa4cw.bmp,S3,1715586893.8473847,1715586894.3346598,right,"[['right', 3597.2162402]]",1715586895.9383724,1715586895.2382443,1715586895.9425623,"[['lctrl', 3599.1011884000004]]",1715586896.9099994,1715586897.4156117,0.0,None
20,1,1,1,0,0,600,2,51,179,Squa6cw.bmp,J1,1715586898.019538,1715586898.6559706,left,"[['left', 3601.5003211999997]]",1715586900.2606063,1715586899.560454,None,None,None,1715586900.2645729,0.0,None
21,1,2,1,1,1,550,1,7,71,octb5.bmp,J3,1715586900.8685806,1715586901.4575076,left,,1715586903.062218,1715586902.3620856,1715586903.0662024,"[['lctrl', 3606.1702335000004]]",1715586903.9787655,1715586904.4844196,0.0,None
22,1,1,2,0,0,550,2,52,180,squf8cw.bmp,S1,1715586905.0887935,1715586905.6804066,right,"[['right', 3608.4262518]]",1715586907.2841191,1715586906.583991,None,None,None,1715586907.2890227,0.0,None
23,1,1,1,0,0,550,2,51,179,Squb5cw.bmp,J4,1715586907.8932652,1715586908.4808683,left,"[['left', 3611.0032517000004]]",1715586910.0848026,1715586909.3846517,None,None,None,1715586910.0887692,0.0,None
24,1,1,2,0,0,450,2,52,180,sque3cw.bmp,S2,1715586910.6925855,1715586911.180764,right,"[['right', 3613.8893150999997]]",1715586912.7855113,1715586912.085383,None,None,None,1715586912.7895007,0.0,None
25,1,2,2,0,0,500,1,4,68,octd2cw.bmp,S4,1715586913.3931189,1715586913.9309564,right,"[['right', 3616.5833071]]",1715586915.5355458,1715586914.8354177,None,None,None,1715586915.539431,0.0,None
26,1,1,1,0,1,450,2,57,185,squf7cw.bmp,J5,1715586916.1433344,1715586916.630002,left,"[['left', 3619.2762602]]",1715586918.234192,1715586917.5350614,1715586918.239021,"[['lctrl', 3620.9872425999997]]",1715586918.7965307,1715586919.3022106,0.0,None
27,1,1,2,0,0,400,2,52,180,squf3cw.bmp,S5,1715586919.906148,1715586920.3462908,right,"[['right', 3623.0502772000004]]",1715586921.9503145,1715586921.2501626,None,None,None,1715586921.954122,0.0,None
28,1,2,2,1,0,550,1,2,66,octa5cw.bmp,S3,1715586922.5584323,1715586923.1468399,right,"[['right', 3625.8072472999997]]",1715586924.7513115,1715586924.0511842,None,None,None,1715586924.7551875,1.0,None
29,1,2,1,1,1,600,1,7,71,octd6cw.bmp,J2,1715586925.3588166,1715586925.9955604,left,"[['left', 3628.5872514]]",1715586927.5991197,1715586926.898969,1715586927.6030867,"[['lctrl', 3630.3572672000005]]",1715586928.1665797,1715586928.672119,1.0,None
30,1,1,2,0,0,600,2,52,180,Squd5cw.bmp,S1,1715586929.2760005,1715586929.9131734,right,"[['right', 3632.7062569000004]]",1715586931.517883,1715586930.8177552,None,None,None,1715586931.5218728,0.0,None
31,1,2,1,1,1,400,1,7,71,octa6cw.bmp,J2,1715586932.1257787,1715586932.5631251,left,"[['left', 3635.1322735]]",1715586934.1667578,1715586933.4666297,1715586934.1713953,"[['lctrl', 3636.9492476]]",1715586934.7578275,1715586935.2639618,1.0,None
32,1,2,1,1,0,400,1,1,65,octd8cw.bmp,J1,1715586935.86758,1715586936.3049374,left,"[['left', 3639.0982657]]",1715586937.9094427,1715586937.2092915,None,None,None,1715586937.9134092,1.0,None
