,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,2,2,1,0,550,1,2,66,octb8.bmp,M3,1716378930.2614424,1716378930.857963,right,"[['right', 7186.117996200001]]",1716378932.466662,1716378931.7665339,None,None,None,1716378932.4766355,1.0,None
1,1,1,1,0,0,400,2,51,179,Squb1cw.bmp,J4,1716378933.0852458,1716378933.5257676,left,"[['left', 7188.8249366]]",1716378935.134467,1716378934.4343388,None,None,None,1716378935.1454377,0.0,None
2,1,1,2,0,0,500,2,52,180,Squa5cw.bmp,M2,1716378935.754055,1716378936.2945766,right,"[['right', 7191.492971599999]]",1716378937.9032755,1716378937.2031474,None,None,None,1716378937.9142463,0.0,None
3,1,1,1,0,1,550,2,57,185,Squa7cw.bmp,J1,1716378938.5228906,1716378939.1144605,left,"[['left', 7194.2119821]]",1716378940.7231042,1716378940.0239735,1716378940.7330778,"[['lctrl', 7197.8489598]]",1716378943.1833577,1716378943.7045722,0.0,None
4,1,2,2,0,0,600,1,4,68,octd2cw.bmp,M1,1716378944.316169,1716378944.9535363,right,"[['right', 7200.268001999999]]",1716378946.5622354,1716378945.8621073,None,None,None,1716378946.5712116,0.0,None
5,1,2,1,1,0,400,1,1,65,octb7.bmp,J2,1716378947.1798272,1716378947.6237838,left,"[['left', 7202.9449769]]",1716378949.233851,1716378948.5337303,None,None,None,1716378949.2418325,1.0,None
6,1,1,2,0,1,400,2,58,186,sque3cw.bmp,M5,1716378949.8524923,1716378950.2951941,right,"[['right', 7205.734972799999]]",1716378951.9068854,1716378951.2067573,1716378951.9158616,"[['lctrl', 7208.635961400001]]",1716378953.970369,1716378954.4809725,0.0,None
7,1,1,2,0,0,600,2,52,180,Squd2cw.bmp,M4,1716378955.09261,1716378955.7321622,right,"[['right', 7210.968975499998]]",1716378957.3438532,1716378956.6437254,None,None,None,1716378957.3528316,0.0,None
8,1,2,1,1,0,600,1,1,65,octd3cw.bmp,J3,1716378957.96341,1716378958.6009502,left,"[['left', 7213.672993800001]]",1716378960.213639,1716378959.513511,None,None,None,1716378960.221618,1.0,None
9,1,2,2,0,0,450,1,4,68,octb6.bmp,M4,1716378960.8322203,1716378961.3197756,right,"[['right', 7216.3689703]]",1716378962.9314666,1716378962.2323358,None,None,None,1716378962.9404426,0.0,None
10,1,1,1,1,0,500,2,53,181,Squd7cw.bmp,J5,1716378963.551049,1716378964.0890458,left,"[['left', 7219.1539837]]",1716378965.7007368,1716378965.0006087,None,None,None,1716378965.7097132,1.0,None
11,1,2,2,1,1,600,1,8,72,octf4cw.bmp,M3,1716378966.3203127,1716378966.9618635,right,"[['right', 7222.077988700001]]",1716378968.5715597,1716378967.8714316,1716378968.5915067,"[['lctrl', 7224.059932300001]]",1716378969.3943608,1716378969.906967,1.0,None
12,1,2,1,1,0,500,1,1,65,octa3cw.bmp,J4,1716378970.5155513,1716378971.055077,left,"[['left', 7226.4020072]]",1716378972.6637762,1716378971.9636483,None,None,None,1716378972.6747472,1.0,None
13,1,2,1,1,0,550,1,1,65,octd1cw.bmp,J5,1716378973.283125,1716378973.8741636,left,"[['left', 7229.005000200001]]",1716378975.4828632,1716378974.7827346,None,None,None,1716378975.4938335,1.0,None
14,1,1,2,0,0,450,2,52,180,sque8cw.bmp,M5,1716378976.1024635,1716378976.5919895,right,"[['right', 7231.808009399998]]",1716378978.200689,1716378977.500559,None,None,None,1716378978.2126555,0.0,None
15,1,1,1,0,1,450,2,57,185,Squb5cw.bmp,J3,1716378978.8202345,1716378979.3117633,left,"[['left', 7234.5279955999995]]",1716378980.9204624,1716378980.2203343,1716378980.931522,"[['lctrl', 7236.4549828]]",1716378981.7892275,1716378982.3197086,0.0,None
16,1,2,2,1,0,550,1,2,66,octd7cw.bmp,M2,1716378982.931523,1716378983.5247335,right,"[['right', 7238.717974900001]]",1716378985.1350086,1716378984.4348783,None,None,None,1716378985.142988,1.0,None
17,1,2,1,0,0,550,1,3,67,octe6cw.bmp,J1,1716378985.7531931,1716378986.3417244,left,"[['left', 7241.542996800001]]",1716378987.9534156,1716378987.2532873,None,None,None,1716378987.9613948,0.0,None
18,1,2,1,0,0,600,1,3,67,octa2cw.bmp,J2,1716378988.571907,1716378989.2098145,left,"[['left', 7244.462974]]",1716378990.8215055,1716378990.1213775,None,None,None,1716378990.8294842,0.0,None
19,1,1,2,0,0,550,2,52,180,squf8cw.bmp,M1,1716378991.4400837,1716378992.0276177,right,"[['right', 7247.297958599998]]",1716378993.6393085,1716378992.9391801,None,None,None,1716378993.647287,0.0,None
20,1,2,2,1,1,550,1,8,72,octb5.bmp,M5,1716378994.2785132,1716378994.8660831,right,"[['right', 7250.105991099999]]",1716378996.4777741,1716378995.777646,1716378996.4867504,"[['lctrl', 7251.929971799998]]",1716378997.2636962,1716378997.7772906,1.0,None
21,1,1,1,0,0,550,2,51,179,sque6cw.bmp,J5,1716378998.385897,1716378998.9768937,left,"[['left', 7254.299964399999]]",1716379000.5855927,1716378999.885465,None,None,None,1716379000.5975611,0.0,None
22,1,2,2,1,0,450,1,2,66,octa7cw.bmp,M4,1716379001.206197,1716379001.699465,right,"[['right', 7256.851035099999]]",1716379003.3081641,1716379002.608036,None,None,None,1716379003.3171403,1.0,None
23,1,2,1,1,1,550,1,7,71,octd6cw.bmp,J2,1716379003.937295,1716379004.526405,left,"[['left', 7259.5610182]]",1716379006.1361017,1716379005.4359736,1716379006.1560485,"[['lctrl', 7261.6749574000005]]",1716379007.0087688,1716379007.5203712,1.0,None
24,1,1,1,0,0,450,2,51,179,Squa6cw.bmp,J1,1716379008.128978,1716379008.6193545,left,"[['left', 7263.925993299998]]",1716379010.2280536,1716379009.5279253,None,None,None,1716379010.2393832,0.0,None
25,1,1,2,1,0,550,2,54,182,Squb7cw.bmp,M3,1716379010.8481636,1716379011.4396877,right,"[['right', 7266.634984999999]]",1716379013.0483868,1716379012.3482587,None,None,None,1716379013.0583603,1.0,None
26,1,2,1,1,0,500,1,1,65,octe5cw.bmp,J3,1716379013.678582,1716379014.2157907,left,"[['left', 7269.365046599998]]",1716379015.8263857,1716379015.1262574,None,None,None,1716379015.8353617,1.0,None
27,1,1,1,0,1,500,2,57,185,squf2cw.bmp,J4,1716379016.4449925,1716379016.985902,left,"[['left', 7272.047028700001]]",1716379018.595179,1716379017.8950505,1716379018.6041317,"[['lctrl', 7274.190974799998]]",1716379019.5246959,1716379020.0347102,0.0,None
28,1,2,2,1,0,450,1,2,66,octa5cw.bmp,M1,1716379020.6463177,1716379021.1323342,right,"[['right', 7276.463008000001]]",1716379022.751879,1716379022.0517502,None,None,None,1716379022.7628498,1.0,None
29,1,2,1,1,0,400,1,1,65,octb1.bmp,J1,1716379023.3714585,1716379023.8074534,left,"[['left', 7279.022013299998]]",1716379025.4171739,1716379024.718019,None,None,None,1716379025.4264853,1.0,None
30,1,2,2,1,1,500,1,8,72,octd8cw.bmp,M2,1716379026.03609,1716379026.572793,right,"[['right', 7281.804015]]",1716379028.1854815,1716379027.4853535,1716379028.1944575,"[['lctrl', 7283.864991]]",1716379029.1987727,1716379029.7099404,1.0,None
31,1,1,2,0,0,400,2,52,180,sque2cw.bmp,M1,1716379030.32155,1716379030.7600868,right,"[['right', 7286.0180136]]",1716379032.3717778,1716379031.6716497,None,None,None,1716379032.380754,0.0,None
32,1,2,1,1,1,450,1,7,71,octf2cw.bmp,J2,1716379032.990999,1716379033.4778664,left,"[['left', 7288.665001799998]]",1716379035.0895574,1716379034.3904269,1716379035.0995312,"[['lctrl', 7290.425986]]",1716379035.759766,1716379036.2726767,1.0,None
33,1,1,1,0,0,400,2,51,179,Squa8cw.bmp,J5,1716379036.881315,1716379037.3279147,left,"[['left', 7292.8040169]]",1716379038.9361844,1716379038.2360563,None,None,None,1716379038.9461586,0.0,None
34,1,2,2,1,0,400,1,2,66,octb4.bmp,M2,1716379039.5547724,1716379039.9958062,right,"[['right', 7295.2999827]]",1716379041.6045053,1716379040.9043775,None,None,None,1716379041.6144788,1.0,None
35,1,1,2,0,1,600,2,58,186,squf4cw.bmp,M3,1716379042.2230961,1716379042.862618,right,"[['right', 7298.202011899999]]",1716379044.471317,1716379043.7711895,1716379044.4832852,"[['lctrl', 7300.061987899999]]",1716379045.3958454,1716379045.9069457,0.0,None
36,1,1,1,1,0,400,2,53,181,squf6cw.bmp,J4,1716379046.5176747,1716379046.9562004,left,"[['left', 7302.189100199999]]",1716379048.5678916,1716379047.8677635,None,None,None,1716379048.5758705,1.0,None
37,1,1,1,0,0,500,2,51,179,Squb6cw.bmp,J3,1716379049.1874964,1716379049.723844,left,"[['left', 7305.014000699999]]",1716379051.3365326,1716379050.6364045,None,None,None,1716379051.3445115,0.0,None
38,1,2,2,1,0,500,1,2,66,octd5cw.bmp,M5,1716379051.9561427,1716379052.498353,right,"[['right', 7308.017080600001]]",1716379054.1076088,1716379053.4074783,None,None,None,1716379054.1165829,1.0,None
39,1,2,2,1,0,500,1,2,66,octf5cw.bmp,M4,1716379054.7261882,1716379055.2633014,right,"[['right', 7310.822002799998]]",1716379056.8749926,1716379056.1758618,None,None,None,1716379056.8839688,1.0,None
40,1,2,1,1,1,400,1,7,71,octe7cw.bmp,J3,1716379057.494498,1716379057.9320521,left,"[['left', 7313.987011899999]]",1716379059.5437431,1716379058.8436153,1716379059.5527196,"[['lalt', 7319.335992800001]]",1716379064.670488,1716379065.183746,1.0,None
41,1,1,2,1,0,600,2,54,182,squf3cw.bmp,M1,1716379065.79238,1716379066.4329534,right,"[['right', 7321.6710234]]",1716379068.0416753,1716379067.341545,None,None,None,1716379068.0526452,1.0,None
