,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,1,2,0,0,500,1,4,68,Squa2cw.bmp,M5,1718181094.4867904,1718181095.0360935,right,,1718181096.6461213,1718181095.9459949,None,None,None,1718181096.6541004,0.0,None
1,1,2,1,0,0,550,2,51,179,octa7cw.bmp,J2,1718181097.2644656,1718181097.8569317,left,"[['left', 4082.7630493000006]]",1718181099.469616,1718181098.7694895,None,None,None,1718181099.4775946,0.0,None
2,1,2,1,1,0,450,2,53,181,octf6cw.bmp,J4,1718181100.0882185,1718181100.5879803,left,,1718181102.1964195,1718181101.4972887,None,None,None,1718181102.206393,0.0,None
3,1,2,2,0,0,550,2,52,180,octb3.bmp,M1,1718181102.815008,1718181103.41475,right,,1718181105.024443,1718181104.3253138,None,None,None,1718181105.033419,0.0,None
4,1,1,2,1,1,550,1,8,72,sque3cw.bmp,M2,1718181105.6429942,1718181106.2431495,right,,1718181107.8511395,1718181107.1520088,1718181107.8611133,"[['lalt', 4125.5459148]]",1718181140.8188257,1718181141.3296626,0.0,None
5,1,2,1,0,0,400,2,51,179,octd6cw.bmp,J5,1718181141.9392653,1718181142.3885503,left,,1718181143.998243,1718181143.2981167,None,None,None,1718181144.0072193,0.0,None
6,1,1,1,0,0,550,1,3,67,Squa4cw.bmp,J1,1718181144.6148195,1718181145.2223551,left,"[['left', 4131.0609062]]",1718181146.8300536,1718181146.1309247,None,None,None,1718181146.8420236,0.0,None
7,1,1,2,1,1,400,1,8,72,Squb5cw.bmp,M4,1718181147.4506314,1718181147.901174,right,,1718181149.5108683,1718181148.8107417,1718181149.519844,"[['lalt', 4136.7769546]]",1718181152.0490768,1718181152.5630362,0.0,None
8,1,1,1,1,0,400,1,1,65,Squa1cw.bmp,J3,1718181153.1715457,1718181153.6191766,left,"[['left', 4139.3919369000005]]",1718181155.2308848,1718181154.5307374,None,None,None,1718181155.23984,1.0,None
9,1,2,2,1,0,450,2,54,182,octe7cw.bmp,M3,1718181155.8502464,1718181156.3503575,right,"[['right', 4141.8399079]]",1718181157.9590528,1718181157.2589264,None,None,None,1718181157.9690263,1.0,None
10,1,1,1,1,0,600,1,1,65,sque2cw.bmp,J4,1718181158.587616,1718181159.2335222,left,"[['left', 4144.6198833]]",1718181160.8422172,1718181160.1420908,None,None,None,1718181160.853188,1.0,None
11,1,2,2,0,0,600,2,52,180,octf4cw.bmp,M1,1718181161.4617925,1718181162.107008,right,"[['right', 4147.552912900001]]",1718181163.7176976,1718181163.0175712,None,None,None,1718181163.7266738,0.0,None
12,1,1,1,1,1,550,1,7,71,Squb2cw.bmp,J2,1718181164.3383026,1718181164.928971,left,,1718181166.540849,1718181165.8405318,1718181166.5498273,"[['lalt', 4156.0048544]]",1718181171.2777932,1718181171.7997637,0.0,None
13,1,1,2,1,0,450,1,2,66,Squb1cw.bmp,M3,1718181172.4211926,1718181172.9139466,right,"[['right', 4158.3018775]]",1718181174.5227332,1718181173.822604,None,None,None,1718181174.531708,1.0,None
14,1,2,2,0,0,500,2,52,180,octe5cw.bmp,M2,1718181175.1402333,1718181175.6849387,right,"[['right', 4161.1209387]]",1718181177.2966259,1718181176.5964994,None,None,None,1718181177.305602,0.0,None
