,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,2,1,1,0,450,2,53,181,octf2cw.bmp,J4,1718007618.6230733,1718007619.1211927,left,"[['left', 4745.8843511000005]]",1718007620.7329085,1718007620.0327556,None,None,None,1718007620.7408626,1.0,None
1,1,2,2,0,0,500,2,52,180,octf6cw.bmp,I2,1718007621.3525002,1718007621.895072,right,"[['right', 4747.938338700001]]",1718007623.5048418,1718007622.805713,None,None,None,1718007623.5138183,0.0,None
2,1,2,1,0,0,550,2,51,179,octa1cw.bmp,J1,1718007624.1234484,1718007624.7234437,left,"[['left', 4750.7733895]]",1718007626.3321428,1718007625.6320148,None,None,None,1718007626.3421164,0.0,None
3,1,1,1,1,0,550,1,1,65,Squa3cw.bmp,J5,1718007626.9607065,1718007627.560378,left,"[['left', 4753.722349500001]]",1718007629.1790504,1718007628.4789226,None,None,None,1718007629.1910186,1.0,None
4,1,1,2,1,1,550,1,8,72,Squa7cw.bmp,I4,1718007629.7996252,1718007630.3984182,right,"[['right', 4756.5813697]]",1718007632.0101092,1718007631.3099809,1718007632.0190854,"[['lctrl', 4759.3033107]]",1718007633.8176084,1718007634.3506188,1.0,None
5,1,2,1,0,0,500,2,51,179,octb2cw.bmp,J2,1718007634.9622192,1718007635.5168195,left,"[['left', 4761.637427000001]]",1718007637.135588,1718007636.4354596,None,None,None,1718007637.147556,0.0,None
6,1,2,2,0,0,600,2,52,180,octe2cw.bmp,I5,1718007637.756173,1718007638.4068584,right,"[['right', 4764.5293367]]",1718007640.0185494,1718007639.3184216,None,None,None,1718007640.0265284,0.0,None
7,1,1,1,1,1,600,1,7,71,squf6cw.bmp,J3,1718007640.636125,1718007641.2867668,left,"[['right', 4767.406315]]",1718007642.895466,1718007642.195338,1718007642.9054394,"[['lalt', 4769.516305300001]]",1718007644.0304317,1718007644.5404925,0.0,None
8,1,1,2,1,0,550,1,2,66,squf2cw.bmp,I1,1718007645.1590738,1718007645.7770214,right,"[['right', 4771.867336900001]]",1718007647.3887143,1718007646.688586,None,None,None,1718007647.3966935,1.0,None
9,1,2,2,1,0,450,2,54,182,octa3cw.bmp,I3,1718007648.0083308,1718007648.5090992,right,"[['right', 4774.7123453]]",1718007650.1178198,1718007649.4176686,None,None,None,1718007650.1277704,1.0,None
10,1,1,1,0,0,550,1,3,67,Squd1cw.bmp,J1,1718007650.736389,1718007651.3303416,left,"[['left', 4777.529331500001]]",1718007652.94303,1718007652.242902,None,None,None,1718007652.951009,0.0,None
11,1,1,2,1,0,500,1,2,66,Squa6cw.bmp,I4,1718007653.5626357,1718007654.1103787,right,"[['right', 4780.2593443000005]]",1718007655.7190778,1718007655.01895,None,None,None,1718007655.7310462,1.0,None
12,1,2,2,0,1,400,2,58,186,octa8cw.bmp,I2,1718007656.3396797,1718007656.7826939,right,"[['right', 4782.882331000001]]",1718007658.391393,1718007657.691265,1718007658.4013665,"[['lctrl', 4785.019337500001]]",1718007659.5333405,1718007660.046835,0.0,None
