,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1,1,1,0,0,400,2,51,179,squf5cw.bmp,S3,1714745448.6211362,1714745449.0646634,left,,1714745450.6733613,1714745449.9732337,None,None,None,1714745450.6843321,0.0,None
1,1,1,2,0,0,450,2,52,180,squf2cw.bmp,M4,1714745451.2939386,1714745451.781649,right,"[['right', 544.6658848000006]]",1714745453.3913443,1714745452.691217,None,None,None,1714745453.4023154,0.0,None
2,1,2,2,0,0,550,1,4,68,octb5.bmp,M5,1714745454.0119174,1714745454.6104279,right,"[['right', 547.3218807999983]]",1714745456.2211204,1714745455.5209928,None,None,None,1714745456.229099,0.0,None
3,1,1,1,0,0,450,2,51,179,Squa5cw.bmp,S4,1714745456.8397002,1714745457.3281248,left,"[['left', 549.8538053999982]]",1714745458.937269,1714745458.238139,None,None,None,1714745458.9462469,0.0,None
4,1,2,2,1,1,450,1,8,72,octa4cw.bmp,M3,1714745459.5559883,1714745460.045362,right,"[['right', 552.5968625999994]]",1714745461.6530852,1714745460.9529352,1714745461.6630359,"[['lctrl', 555.7468445000013]]",1714745463.694666,1714745464.204278,1.0,None
5,1,2,1,1,0,400,1,1,65,octa6cw.bmp,S5,1714745464.8140173,1714745465.255645,left,"[['left', 557.937836699999]]",1714745466.865368,1714745466.1652124,None,None,None,1714745466.8743162,1.0,None
6,1,2,1,1,1,400,1,7,71,octf6cw.bmp,S1,1714745467.4829314,1714745467.926612,left,"[['left', 560.5888984999983]]",1714745469.5353098,1714745468.8351822,1714745469.5552566,"[['lctrl', 562.4927991000004]]",1714745470.4409118,1714745470.9521961,1.0,None
7,1,1,2,0,0,500,2,52,180,Squd5cw.bmp,M1,1714745471.5618107,1714745472.1003592,right,"[['right', 564.7278430000006]]",1714745473.7110515,1714745473.010924,None,None,None,1714745473.721025,0.0,None
8,1,2,2,1,0,400,1,2,66,octe6cw.bmp,M2,1714745474.329633,1714745474.768168,right,"[['right', 567.3098519000014]]",1714745476.3771539,1714745475.6770258,None,None,None,1714745476.3881242,1.0,None
9,1,1,1,1,0,550,2,53,181,sque7cw.bmp,S2,1714745476.996732,1714745477.5961447,left,"[['left', 570.097794199999]]",1714745479.2068372,1714745478.5067098,None,None,None,1714745479.214816,1.0,None
10,1,2,1,1,1,450,1,7,71,octf2cw.bmp,S3,1714745479.826061,1714745480.3126018,left,"[['left', 572.8568398999996]]",1714745481.9232945,1714745481.223167,1714745481.9322705,"[['lctrl', 574.7038079999984]]",1714745482.65211,1714745483.1631665,1.0,None
11,1,2,2,1,0,450,1,2,66,octa3cw.bmp,M1,1714745483.7717988,1714745484.2643108,right,"[['right', 576.9148342000008]]",1714745485.8730087,1714745485.1728811,None,None,None,1714745485.8819847,1.0,None
12,1,2,1,0,0,400,1,3,67,octd5cw.bmp,S4,1714745486.491598,1714745486.9295511,left,"[['left', 579.501853400001]]",1714745488.539246,1714745487.8391185,None,None,None,1714745488.5492196,0.0,None
13,1,1,1,1,0,600,2,53,181,squf7cw.bmp,S1,1714745489.1588507,1714745489.8050365,left,"[['left', 582.4648454999988]]",1714745491.414796,1714745490.715644,None,None,None,1714745491.4247475,1.0,None
14,1,1,2,0,0,550,2,52,180,Squa7cw.bmp,M5,1714745492.0343525,1714745492.6238794,right,"[['right', 585.1808256000004]]",1714745494.2335753,1714745493.534443,None,None,None,1714745494.243547,0.0,None
15,1,2,1,1,1,500,1,7,71,octe7cw.bmp,S2,1714745494.8546326,1714745495.3931518,left,"[['left', 588.0998250999983]]",1714745497.0028467,1714745496.302719,1714745497.0118232,"[['lctrl', 589.714837200001]]",1714745497.6630929,1714745498.1753583,1.0,None
16,1,1,2,1,0,600,2,54,182,Squd7cw.bmp,M4,1714745498.7839653,1714745499.427069,right,"[['right', 591.9508333999984]]",1714745501.0357668,1714745500.3356392,None,None,None,1714745501.0447428,1.0,None
17,1,2,1,0,0,550,1,3,67,octd8cw.bmp,S5,1714745501.6533582,1714745502.2439113,left,"[['left', 594.9098209000003]]",1714745503.852609,1714745503.1524813,None,None,None,1714745503.8631716,0.0,None
18,1,1,1,0,1,550,2,57,185,Squb2cw.bmp,S5,1714745504.4718058,1714745505.0623324,left,"[['left', 597.6328338999992]]",1714745506.6710303,1714745505.9709027,1714745506.6810038,"[['lctrl', 599.4818788000011]]",1714745507.4300005,1714745507.9419923,0.0,None
19,1,1,2,1,0,550,2,54,182,Squa3cw.bmp,M2,1714745508.569731,1714745509.1582587,right,"[['right', 601.9068149000013]]",1714745510.7669566,1714745510.0668287,None,None,None,1714745510.7769303,1.0,None
20,1,1,2,0,0,600,2,52,180,sque8cw.bmp,M3,1714745511.3855343,1714745512.0220652,right,"[['right', 604.5818250000011]]",1714745513.6319964,1714745512.9328647,None,None,None,1714745513.6419697,0.0,None
21,1,2,1,1,1,600,1,7,71,octb6.bmp,S3,1714745514.2526014,1714745514.8892426,left,"[['left', 607.3938488999993]]",1714745516.497937,1714745515.7978117,1714745516.507911,"[['lctrl', 609.5298087999981]]",1714745517.4783163,1714745517.9909077,1.0,None
22,1,2,1,1,0,550,1,1,65,octb8.bmp,S2,1714745518.6000795,1714745519.1938605,left,"[['left', 611.8248309999981]]",1714745520.801561,1714745520.102431,None,None,None,1714745520.8115346,1.0,None
